id,business_id,user_id,stars,date,text,useful,funny,cool
--84WpZ2jLpXOLy9eQM6cQ,hLrrgQwn-K-IPI8g2etAoQ,AtKPr9zQb7lzHi3XbQ3-NQ,2,"2014-08-10 00:00:00","Eh. Unimpressed. Poor waitresses look overworked- we had to ask the manager for refills, got my order wrong twice.

Breakfast was a little bland (we got the healthy options & apparently that means no flavor)

You have many other better and more delicious options nearby. Sorry morning squeeze, work more on your food and service instead of putting all your effort in a trendy vibe.",2,0,0
--86utIiQ38O1GwPCzkjJw,pHpU8lnnxMuPWRHOysuMIQ,OvYN86BmZyP87SaTO7mHkQ,4,"2016-01-30 00:00:00","Met a friend here for lunch today and was totally impressed! I walked in and the bartender greeted me, told me to sit wherever I want and he'd be right behind me. I chose a seat outside on the patio which was really cute, a little dirty and tables were bowed, probably because of the weather but otherwise,  I thought it was decorated nice and is dog friendly as well. There's a sign up that says "bottomless mimosas" on Sunday from 930-2. Nice! I ordered an iced-t (hibiscus) and a hummus platter while I waited. Another man came by and brought me water and asked if I'd been taken care of, (love that) and I told him I had. Our server was Nathan and he was awesome! We never needed anything and everything was fantastic. We shared the golden beet salad and the brie hive sandwich and they were both delicious. The sandwich was on toasted bread with arugula, brie, apples and prosciutto and came with their specialty fries in some kind of sauce but remained crispy. The salad had almonds,raisins, beets and an arugula spinach mix. Nathan split them both for us, too. We really enjoyed the service and food and definitely will be back!",4,0,3
--8B4r73D-q6nx5sjaq11w,4OUGSeQeASZGn9nSb8Ialg,W0lexs4nx5MYFstcSvzrhg,2,"2017-03-12 00:00:00","This restaurant is a hot mess. We came here during the Mardi Gras festival so you'd think they would know a larger crowd than norm would be there. They had a nice patio but when we tried to get seated no one acknowledged us or seemed like they even knew what was going on. After finally getting a table we watching one of the busboys spill and entire tray of waters on the table in front of us (accidents happen but these people were rushing around like they were completely understaffed and overwhelmed). We got the menus, single sheets of paper with maybe 5 entrees available. No kids meals were offered. Our waitress was nice but the food was just not good. I got a salad and it just lacked any flavor at all. The tacos were not good either. The lights in the patio went out halfway through and there was like like zero water pressure when washing our hands in the restroom. You'd think they would serve their best to bring in new customers on a night like this but we just walked away feeling ripped off.",1,0,0
--8CdmmBe1GLguB3LiHWYg,IL3qkg22Zb0s8B9aJYle9w,VWH0z7ygiiD054J_dIkVfg,2,"2017-07-02 00:00:00","The waitress was not very nice.  My wife had French toast with berries, but the berries were frozen.  I had the eggs Benedict and the eggs and hollandaise were cold.

I won't go there again.",2,0,0
--8E9xGc1p6Z9Pic5J40fw,gTlDDzDEHyDQ6iwjNhpI6A,QJ-DTvfQyx6B83D9hRVTZQ,5,"2012-01-21 00:00:00","It seems like I spend most of my life in this place and for good reason. The food is amazing, I've tried almost all Indian restaurants in Las Vegas and have been eating Indian food for over 30 years. This place is the best in town. Highly recommend the Chicken Tikka Masala and Kadai Chicken. That said all dishes are great, even veggies dishes are delicious. They also have a lunch buffet 7days per week, which is also dangerously delicious! A real festival for the taste buds! ;)",2,1,2
--8ElJPG7hTZEk_ivfwQuw,w1ol_XSoisZxgVwbrN0pUg,MyW5q7UVd9b6NnLr2K0i7Q,1,"2017-06-08 00:00:00","Used them to do weekly pool service and told me to replace pool equipment as heater broke. They did not connect equipment correctly.

Recommended pool cleaner/vacuum that was installed so leaves could pass through. 

Finally, after changing service, water was 4 times the hardness that it should have been. I would not recommend them.",0,0,0
--8exqPths-EBS2WwmLtfw,5MbnCl55_ARfILMU_n2T8g,cBhJsP6_qZq5sNiMHHntvA,5,"2017-04-18 00:00:00","We had an amazing time.  Wanted something fun for the kids and this was perfect.  The staff was extremely nice.  Even volunteered to watch our 2 year old so the family (10 of us) could race together.  Cars were fast, reliable and just a really good time.  Thanks for the fun memories.",0,0,0
--8FecuKZf1Enisu74rDkg,eLFfWcdb7VkqNyTONksHiQ,DppLDUOJjiIRuxjpZETrsg,3,"2016-04-01 00:00:00","This is an AYCE Korean BBQ yourself at your own table. I have been here twice and service was great, if your waiter was busy any other employee bringing food or walking by was happy to help. The meat and food was on average side though with a gas grill and stainless steal grates.  I have had a lot better with perfectly marinated meats and coal fired iron grates.",0,0,0
--8h7pAuCZnHUq3M82AXgA,3oFYETX991A3eAPaVF5aew,oyriwFUd2XQRolkgsf9SoQ,5,"2016-02-21 00:00:00","We went to Ricks shop Saturday, what we found was a working business!
These guys are the greatest at restoring old artifacts and items from the past
Into works of art, the detail that is expended is phenomenal, every detail is not
Forgotten! Me being a  former repair shop owner 50 years ago that repaid items for use,
Now  Ricks shop is repairing these same items  that were mostly discarded years ago
Into works of art and long time keepsakes! The shop is divided into different work
Stations, with all of the cast from the show there, we saw 5 shop workers that are
On the show in the tour! We also got a picture with Rick and myself, at know charge!
Ricks Hands were  hands working mans hands,!
This place is indeed a labor of love for what there doing, other than the show!
Yes we bought shirts in the show room, a large variety is available including
The ones Rick where's  on the show with the sleeves cut off, real cool!
A must see if you are in Vegas!",3,4,0
--8i4ttI7BHiQIbWtsAmSg,jlcnzJ_0Sr2w3l7Z9HaVow,Pi5YM6FTWaLr7J6DEH3tDQ,5,"2011-02-08 00:00:00","I'll start off by saying I try to avoid buffets at all costs. I want to lose about 20 pounds and when you put "free" food in front of me I will eat it (yes, I know that technically I paid for it but once paid there's an unlimited supply). It's a wonder I'm not as big as a house.

Having said that, my friend and I went there for lunch and were both shocked, first at the number of choices and at how good everything tasted. I was stoked to see the Mongolian buffet. Eating at a Mongolian restaurant typically costs at least as much as we paid to eat here, but I still have so many more different kinds of food to eat. 

I'm too lazy to name everything that I had and rate it, but I will say that I was surprised at how good the items like Buffalo wings and enchiladas were (at a Chinese food restaurant?). They of course had many of the Chinese buffet staples and they also tasted great. 

I really don't understand the low rating. We paid $7.99 for lunch and I don't know what more people are asking for. To have an unlimited amount of food to eat with this many food choices that are each really good on their own? I give it 5 stars because I can't imagine getting more for my lunch dollar than this. 

In fact, just writing about it has inspired us to go right now. 

PS: Please close this place immediately so that I don't go there too often. I have tightly bolstered car seats and I hate it when I can feel my "love handles" rubbing.",3,4,2
--8KkUVjthqCCbTUhNDFfQ,XO2hZb0xC8jTexSHG4SxFg,YrugcPqjHGVkrSXpozDowg,4,"2011-12-30 00:00:00","It's hard to get excited about an airport, but I really have no problems with YUL.  Personally, I prefer it to YYZ, which is the only other Canadian airport I've visited.  Free wifi, which is more than I can say for most of the other airports I frequent.

I've been to Montréal on two business trips now, so I've spent approximately six hours chillin at YUL, allowing an hour for the two times I arrived, and two hours for both departures. The four or so hours I waited for departing flights to LGA or JFK were spent in the transborder area off the main terminal, and if I'm really being honest, they were all spent watching sports and drinking beer at Le Bar Sportif.

The beer selection here is not amazing by any stretch, but generally they'll have one or two local microbrews on tap.  Score!  The televisions here are huge and plentiful, showing basically all the sports games in the world that you can possibly imagine.  This place smells a little like sour soap.  Like maybe all the rags they use to wipe the bar and tabletops had gone bad.  Or maybe it's something in the drains or the sink.  Eh, they've got beer, though.  What's truly amazeballs is that they'll pour you a beer or mixed drink in a to-go cup for you to take on your flight.  I carried on a rum and coke on my last flight.

The food at Le Bar Sportif looks absolutely disgusting.  Nothing at all vegetarian.  However, there's a little sandwich cart just outside that sells pretty rock 'em sock 'em sandwiches, including the veg one I had with roasted red peppers, goat cheese, spinach, and pesto.

All of my trips through YUL have been smooth and easy.  The signage is all accurate and straightforward, the place is clean, the WCs are plentiful, and the staff are friendlier than in some other airports up north (I'm from the southern US where we're known for our friendliness).  And there's someone watching the luggage screening area, helping you put your stuff on the belt wrong-side up (I got yelled at at YYZ for putting my luggage zipper side up on the belt, although there were no signs or anyone helping, etc.).  So, yeah, as far as airports go, this one is solid.",2,0,1
--8lBjSMyKeiV1hkxBebsw,M27gWyT2EpCCj-dSnXDJwA,yWN80AdbTMpaf2ot8eoC2Q,2,"2013-06-15 00:00:00","Came here for the sushi and was sorely disappointed. I live in the area and this would have been very convenient for me. While the price was good, my sushi smelled and tasted unpleasantly fishy.",0,0,0
--8nkOKPRoxwLyoEfoeDEQ,VJz2DcvX47i-wqlQ0mQEzQ,lKPUyA6DveoWk-3zFrHA9w,5,"2012-01-23 00:00:00","Love it!  Massively huge selection, low prices and friendly staff.  It's my go to place when I need to booze-up.",2,0,1
