id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
11ScwtUbfwwHmz-Qa3VeZA,"Homes By Claudia Marion",Summerlin,"10000 W Charleston Blvd, Ste 130","Las Vegas",NV,89135,36.1595,-115.315,5,8,1
11y02mqvQyJf0R8LImw3xA,"Tacos El Guero Nayarit",Downtown,"2219 Fremont St","Las Vegas",NV,89101,36.1601,-115.119,4.5,3,0
127i5uC5PTjWdvBMXEn9Ww,"Bikini Bar",Chinatown,"3355 Spring Mountain Rd","Las Vegas",NV,89103,36.126,-115.185,3.5,12,1
12EDcm_yr8IgpscPYcpJUQ,"Artistry Hair Design",Southeast,"7700 Las Vegas Blvd S, Ste 7","Las Vegas",NV,89123,36.0491,-115.171,5,8,1
12f7GOkkC0GZRMif-fidhQ,"NASCAR Cafe","The Strip","2535 Las Vegas Blvd S","Las Vegas",NV,89109,36.1423,-115.156,2,52,0
12M1imuxjNJAeDO2QLs9sw,"Sally Beauty Supply",Chinatown,"3625 S Rainbow Blvd","Las Vegas",NV,89103,36.1231,-115.246,2,19,1
12NZUrl-McNuUPhfpjboHQ,"Animal Kingdom Veterinary Hospital",Eastside,"1325 Vegas Valley Dr","Las Vegas",NV,89169,36.137,-115.135,3.5,21,1
12oFlFXqMNEYhrpCRPE6uw,"Disaster Rescue",,"1964 Sycamore Trl, Ste 4","Las Vegas",NV,89108,36.1949,-115.194,5,5,1
12P7GjIoq6oj7qCyJ_c0Ag,"Little Caesars Pizza",Northwest,"4898 W Lone Mountain Rd","Las Vegas",NV,89130,36.2468,-115.209,2,26,1
12vAPaYQ2AmHsuV5eDzVfg,"The Roasted Bean","The Strip","ARIA Resort & Casino, 3742 Las Vegas Blvd S","Las Vegas",NV,89109,36.1072,-115.173,3,40,0
132qHgL9fAK8F9QOogZc0A,"Carvel Ice Cream",Southeast,"5715 S Eastern Ave","Las Vegas",NV,89119,36.0853,-115.119,2,5,0
13bznRmH3gJk3gZlz_-OMA,"Majestic Memories",,"2410 N Decatur #150","Las Vegas",NV,89108,36.2032,-115.206,2,3,0
13fTEZcL7ayGnkDdzaBSNQ,"Durango Outpatient Surgery Center","Spring Valley","8530 W Sunset Rd, Ste 100","Las Vegas",NV,89113,36.0714,-115.278,4.5,21,1
13hG77hHAQOU-dTXOZMoTQ,"Arthritis & Rheumatism Institute",Southeast,"8420 S Eastern Ave, Ste 101","Las Vegas",NV,89123,36.0364,-115.118,3,10,1
13RpfoJXpRseXTW_RyEyPQ,"Essence Cannabis Dispensary","The Strip","2307 S Las Vegas Blvd","Las Vegas",NV,89104,36.1447,-115.156,4.5,79,1
148d7J-cFejkhYV89y3Jsg,"Gondola Ride at the Venetian","The Strip","3355 S Las Vegas Blvd","Las Vegas",NV,89109,36.1215,-115.17,3.5,257,1
14epv49S1PLVkaMGkx1znA,"Noir Bar",,"3900 Las Vegas Blvd S, Luxor Hotel","Las Vegas",NV,89136,36.175,-115.136,4,20,0
14Ibb_bJSUe2BGfhckOc1Q,"Shella Nails And Spa","Spring Valley","8680 W Warm Springs Rd, Ste 23, Sola Salon Studio","Las Vegas",NV,89148,36.0561,-115.281,4,11,1
14k1VdNAkm5-G7_lpRHV1g,"Original Diva","The Strip","Planet Hollywood Resort Casino, 3663 Las Vegas Blvd S, Ste 440","Las Vegas",NV,89109,36.1097,-115.17,3,72,1
14SAYfjvSU4LqFlfViwyuw,"Eleve Training Studios","Spring Valley","4845 S Fort Apache Rd, Ste D-1","Las Vegas",NV,89147,36.1018,-115.298,5,38,0
14SsCI9wzlAvzZga80dBbA,"Ekada Photobooth","Spring Valley",,"Las Vegas",NV,89148,36.0612,-115.29,5,8,1
14UPvbDf13zKWim68HsHdQ,"Creative Cooking School",Westside,"7385 W Sahara Ave","Las Vegas",NV,89117,36.1436,-115.254,1.5,10,0
153QMny_1adtMtsf6MP95A,Starbucks,"The Strip","3960 S Las Vegas Blvd","Las Vegas",NV,89119,36.0911,-115.174,2,10,1
15dYv2JncJypOSL9aKc0zg,"HotPoint Realty",Chinatown,"6292 W Spring Mountain Rd","Las Vegas",NV,89146,36.1255,-115.229,2,5,1
15jmBXmNy9s6qVV8OepR1Q,"Club Rio",Sunrise,"821 N Lamb Blvd","Las Vegas",NV,89110,36.1782,-115.08,3.5,6,1
15KIfPDU5IQ07l79Wn1Eew,"Panadería y Pastelería Latina",Westside,"6122 W Charleston Blvd","Las Vegas",NV,89146,36.1593,-115.225,4,14,1
15_YllaQ7n_DOFTq1v0-lQ,"Sushi Hana","Spring Valley","5255 S Decatur Blvd","Las Vegas",NV,89118,36.0944,-115.208,3.5,8,0
164DF7e2ndoyP-C3dMytqA,"Maman Photography",Southeast,,"Las Vegas",NV,89123,36.0357,-115.153,4,4,1
16dpS7uW7FnyN1sO_EO2mQ,"Safe Direction Firearms Training",,,"Las Vegas",NV,89103,36.1104,-115.207,4.5,15,1
16Fplxu-OwVmTEFxQAUP4g,"TENDER Steak & Seafood","The Strip","3900 Las Vegas Blvd S","Las Vegas",NV,89109,36.0954,-115.177,3.5,421,1
16g0sZS0ab6cNQCdI8tr1w,"Westward Ho Hotel & Casino","The Strip","2900 Las Vegas Blvd S","Las Vegas",NV,89109,36.1361,-115.162,3.5,6,0
16GzAU3eUAV3owbAGArmvQ,"Christian Dior","The Strip","3720 S Las Vegas Blvd","Las Vegas",NV,89109,36.1078,-115.174,4,9,1
16mpmiRP-qZ3p7GLZkpfyQ,"Mint Locker",,"7501 W Lake Mead Blvd, Ste 118","Las Vegas",NV,89128,36.1952,-115.257,4.5,6,1
16NS8EICI94IGdn-S0yxkw,McDonald's,Westside,"6360 W Charleston Blvd","Las Vegas",NV,89146,36.1596,-115.234,2,24,1
16rem90T-j9G1W4hSYrvaA,"ChillSpot by SasaSweets",Westside,"430 S Rampart Blvd","Las Vegas",NV,89145,36.1667,-115.287,4,4,0
16tWXenJ1wTqugXJU7yiZg,"808 Sushi",Southwest,"7435 S Durango Dr","Las Vegas",NV,89113,36.053,-115.28,3.5,451,1
16yL0opCSkOJYqQT4x86UA,"Vegas Hypnotherapy",Westside,"3230 S Buffalo Dr, Ste 107","Las Vegas",NV,89117,36.1304,-115.26,5,6,1
17hVooOxch5apryhBkBdZQ,Marshalls,"The Strip","3785 Las Vegas Blvd","Las Vegas",NV,89109,36.1037,-115.173,3.5,20,1
17KjGxHTPCRwkPdEL95QPg,"Reflecting Hands Massage Therapy",Westside,"5450 W Sahara Ave, Ste 138","Las Vegas",NV,89146,36.1449,-115.216,4.5,63,1
17p-KOyT-t6OGS90J18jzQ,"Glittering Lights",,"7000 Las Vegas Blvd N","Las Vegas",NV,89115,36.2715,-115.001,3.5,85,1
17UkAXwrC8aNOAZMrMq7Cw,"VZ Dance Studios",Westside,"7207 W Sahara Ave, Ste 130","Las Vegas",NV,89117,36.1436,-115.25,4,6,1
17V-PM_2t0QIAvU0euBovg,"VooDoo Beach",,"Rio All-suite Hotel Casino, 3700 W Flamingo Rd, Rio All-suite Hotel Casino","Las Vegas",NV,89103,36.1164,-115.185,3.5,31,1
17z_a9bdUEEdPUizUnNOvw,"Paragon of Summerlin",Northwest,"7324 W Cheyenne Ave, Ste 7","Las Vegas",NV,89129,36.2189,-115.253,5,13,1
18DHruGzDiG22s_bOhVX6A,"Work in Progress",Downtown,"317 S 6th St","Las Vegas",NV,89101,36.1656,-115.141,5,5,1
18Eu-4xqcsoTsZwcfLVIIw,"Integrative Aesthetics",Southeast,"2055 E Windmill Ln, Ste 155","Las Vegas",NV,89123,36.0421,-115.123,5,3,1
18ol4DIHGnqMMKfDblBLHA,"Entry Brite",Southwest,,"Las Vegas",NV,89139,36.0402,-115.224,5,6,1
18TaVI6nC22bVKXkA7qIfQ,"American Properties",Westside,"7472 W Sahara, Ste 103","Las Vegas",NV,89117,36.1439,-115.255,1.5,3,1
18x6UfcNMk4NMIdfqAMxpw,"Nadia's Little Rascalz",Southwest,,"Las Vegas",NV,89178,36.025,-115.243,5,3,1
19KvRzLWA_1UI8cEf-qRGg,"Big Lots - Las Vegas: Whitney",Eastside,"4790 E Flamingo Rd","Las Vegas",NV,89121,36.1161,-115.07,2,7,1
19lr9xcN3Ud0w0UX7bl6Qw,Subway,Centennial,"6770 N Durango Dr","Las Vegas",NV,89149,36.2838,-115.287,2.5,24,1
19MbjvDqkPG6dGxr3kvK9w,"Foothills Lodge","Spring Valley","9435 W Tropicana Ave, Ste 108","Las Vegas",NV,89147,36.0997,-115.3,2.5,11,0
19N9EJCJYLtUYvHFllO_8g,Cartier,"The Strip","3131 Las Vegas Blvd S, Ste 100","Las Vegas",NV,89109,36.1263,-115.166,4.5,16,1
19S0gFtg5GTX6CkiApJiAQ,"Frijoles & Frescas Grilled Tacos",Westside,"7000 W Charleston Blvd","Las Vegas",NV,89117,36.1594,-115.252,4,419,1
19TldDfVGCnJk0MO5DLOvg,"Discotech Nightlife Concierge",,"4471 Dean Martin Dr, Ste 2401","Las Vegas",NV,89103,36.1085,-115.182,5,47,1
19u98NWikCviLTGK7_ARAQ,"Advanced Spine & Posture",Eastside,"3061 S Maryland Pkwy, Ste 201","Las Vegas",NV,89109,36.1342,-115.137,4,4,1
19umlhmVB9O3njIBfRAe8g,"Fiesta Rancho",,"2400 N Rancho Dr","Las Vegas",NV,89130,36.2016,-115.195,2.5,89,1
19wIOjBlI_2EKGM8E4O6Mg,Quiznos,Centennial,"6441 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2778,-115.288,3,26,1
19xa1-nlNQXRZFBTQkGecg,"Choice Dental",Southeast,"9850 S Maryland Pkwy, Ste 3","Las Vegas",NV,89183,36.0108,-115.134,3.5,12,1
19xjIA46tzyEJK0WaZ6SnQ,"Las Vegas Ob/Gyn Associates",Summerlin,"653 N Town Cetner Dr, Ste 204","Las Vegas",NV,89144,36.1808,-115.315,3,5,0
19YocUr8tYqPGNr7_K5xzg,"Vegas Brows",Southwest,,"Las Vegas",NV,89141,35.9706,-115.307,5,3,1
1A8GiBCoh2Yh5Dbuh2YwBw,"Advanced Audiology Institute",Northwest,"9080 W Cheyenne Ave, Ste 110","Las Vegas",NV,89129,36.2193,-115.295,3.5,7,1
1AdIZu9j2lTl8tUy2neDDQ,"St Thomas Aquinas Catholic Newman Community",University,"4765 Brussels Rd","Las Vegas",NV,89119,36.1034,-115.14,4.5,3,1
1Agm_rkCY-HzL7vEUMWYYA,"Tuscano Condos","Spring Valley","7255 W Sunset Rd","Las Vegas",NV,89113,36.07,-115.25,3,9,1
1aGNx-7cTXIeBCMVM8X0TQ,"Pizza Hut",Westside,"931 S Rainbow Blvd","Las Vegas",NV,89146,36.1607,-115.245,2.5,22,1
1AGT5p22q_5LuQ5IuQspFg,"Richard L Litt , MD",Summerlin,"653 North Town Center Dr","Las Vegas",NV,89144,36.1806,-115.316,3,3,1
1Ah5brQi5opIxgzyZHGnbw,"Kelley S John, MD",,"3150 N Tenaya Way, Ste 300, WellHealth Women's Specialty Care","Las Vegas",NV,89128,36.2168,-115.25,2.5,13,1
1aj4TG0eFq6NaPBKk6bK7Q,"Jacques Cafe",Summerlin,"1910 Village Center Cir, Unit 1","Las Vegas",NV,89134,36.1933,-115.304,4,167,0
1aj9YPKOcgScIr4qszWrRw,"bettie page shop","The Strip","The Shops At Miracle Mile Store H32","Las Vegas",NV,89109,36.1098,-115.17,4,3,0
1AlkWurKaoagQ51Z99pfiA,"Juicy Couture","The Strip","3500 Las Vegas Blvd S","Las Vegas",NV,89109,36.1181,-115.175,4.5,10,0
1aMxCG33wAoxjWoeRsl4BA,"Brioche by Guy Savoy","The Strip","3570 South Las Vegas Blvd","Las Vegas",NV,89109,36.1162,-115.175,2.5,28,1
1APtA8NKOIVb4ECCg4tkpg,"Discount Tire Store - Las Vegas, NV","Spring Valley","7007 South Durango Dr","Las Vegas",NV,89113,36.0598,-115.279,4.5,43,1
1AqVD3-FrblXl9h91T8VLQ,"Kelly O'Neil International",Downtown,,"Las Vegas",NV,,36.1699,-115.14,2.5,3,1
1arQq0xjif1HKZanhcikBA,"Chuck Jones Experience","The Strip","Circus Circus Hotel and Casino, 2800 Las Vegas Blvd S","Las Vegas",NV,89109,36.1374,-115.162,2,8,0
1asJ5XNpbQashKOwIaln5Q,"I Design 3D Nail Studio",Southwest,"7729 South Rainbow Blvd","Las Vegas",NV,89139,36.0416,-115.244,3.5,44,0
1aSZn7e6D1EWLCqUFuQkRA,"Fit SOULutions",,"2651 Crimson Canyon Dr","Las Vegas",NV,89128,36.2082,-115.255,5,3,1
1aVbXH_4uQCTQU7HfGmyow,"Brew Tea Bar",,"9480 S Eastern Ave, Ste 160","Las Vegas",NV,89123,36.0173,-115.117,5,111,1
1avsYoUD1Vi8iKjPQfrNag,"Erica Lynn Makeup",,,"Las Vegas",NV,,36.175,-115.136,5,7,1
1AWVAzd7N4vblgvz4ki1wQ,"Gabriel Jewelers",Southeast,"2390 E Serene Ave, Ste 450","Las Vegas",NV,89123,36.0207,-115.119,3.5,34,1
1aXtGuHPrCxnOpbpdZa1hA,"Bikram Yoga Las Vegas",,"5031 Wagon Trail Ave, Ste 107","Las Vegas",NV,89118,36.0692,-115.209,4,85,1
1AyaRLA83q_V9D3bYevRkQ,"InDaCut 2 Barbershop",Southeast,"9890 Maryland Pkwy, Ste 4","Las Vegas",NV,89183,36.0106,-115.135,3,34,0
1aYKH2ea5_dg0bLznqnvQA,"LV Taco Catering",,,"Las Vegas",NV,89031,36.2608,-115.171,5,3,1
1Az51UytyJbvF4EbEANt1g,"Press Start Gaming Center",University,"1550 E Tropicana Ave, Ste 7","Las Vegas",NV,89119,36.1014,-115.131,4.5,34,1
1a_3voJO1EaxxoqOa5CvjA,"Video Game Repair",Southeast,"8690 S Maryland Pkwy","Las Vegas",NV,89123,36.0321,-115.136,2.5,3,1
1B-SvTs4-JYxQwZLH4P5Kg,"Spring View Home Health Care",Eastside,"2950 E Flamingo Rd, Ste B","Las Vegas",NV,89120,36.1154,-115.111,2.5,3,1
1B7oil1p-lkorF0ig5G54g,"The Coffee Bean & Tea Leaf",Southeast,"6599 Las Vegas Blvd S, Ste 8149","Las Vegas",NV,89119,36.0682,-115.177,3.5,78,1
1bALsE6aZE23mGV2WPxN_g,"Capriotti's Sandwich Shop",,"4983 W Flamingo Rd, Ste D","Las Vegas",NV,89103,36.1149,-115.21,4,119,1
1bdwB6hxMUnSKF8bCsmuZA,"Tea of Joy",Chinatown,"4240 Spring Mountain Rd, Ste 102","Las Vegas",NV,89102,36.1269,-115.197,4,207,1
1bfG-RJrbTmPBPHXdTx8ww,"Nice Twice Hobbies & Sports",Westside,"3111 S Valley View Blvd, Ste G-103","Las Vegas",NV,89102,36.1309,-115.191,3,7,1
1BmMabtdhKK9kJ1uUprrCw,"LV Auto Center",Chinatown,"4350 W Spring Mtn","Las Vegas",NV,89102,36.1264,-115.199,1.5,11,1
1bnbhrY2Vp9HOTFF1Fn-hw,"Eye Care 4 Kids",,"6150 W Smoke Ranch Rd","Las Vegas",NV,89108,36.2033,-115.227,3.5,3,1
1bNuhgErDlA0qgOI6gWdvw,"Mirage-Treasure Island Tram","The Strip","S Las Vegas Blvd","Las Vegas",NV,89109,36.1226,-115.173,5,29,1
1BrIPwRhJHOp6yBwjoRtgg,"Pink Box Doughnuts",,"7531 W Lake Mead Blvd","Las Vegas",NV,89128,36.1956,-115.258,4.5,711,1
1BtNZszIr8LvtPOhN0X4Mw,"Gold Mine Bar & Grill",Eastside,"3950 Koval Ln","Las Vegas",NV,89109,36.1179,-115.161,2.5,26,1
1by4vPHb_WEv8z3Mp2DIYQ,"Halloween Town Pumpkin Patch",Westside,"510 S Rampart","Las Vegas",NV,89145,36.1665,-115.288,3.5,35,1
1CA4nc3RW8MxRbgpXpcrtg,"Steve Madden",Downtown,"775 S Grand Central Pkwy","Las Vegas",NV,89106,36.1649,-115.161,3,4,1
1cajJktxR-aVtGNV0k5FUw,HealthMarkets,Downtown,"2202 W Charleston Blvd, Ste 7","Las Vegas",NV,89102,36.1594,-115.172,5,3,1
1CaM8eIvl41l4f3V-V-cAw,"Smooth Eats",Downtown,"124 S 6th St, Ste 160","Las Vegas",NV,89101,36.1679,-115.14,5,57,1
1cfbdSIgqPqApuxNww51Og,"Q Bodyworks",Westside,"8751 W Charleston Blvd, Ste 190, Body Spa West","Las Vegas",NV,89117,36.1576,-115.286,5,3,1
1cicW421wArHN6Q_xqy4lw,"Gypsy Beauty Lounge","Spring Valley","8680 W Warm Springs Rd, Ste 130","Las Vegas",NV,89148,36.0562,-115.281,4.5,26,1
1cIJ1NplF-qYqbSfwgxAIg,"Stripped Esthetics",Anthem,"9975 S Eastern Ave, Ste 113","Las Vegas",NV,89183,36.0073,-115.115,5,30,1
1ckqk-8HiwIt_AaniFFZMA,"Beauty Nail Art","Spring Valley","4960 S Fort Apache Rd, Ste 460","Las Vegas",NV,89148,36.0987,-115.295,5,7,1
1CP8aJa8ILlfM5deroar0Q,Wingstop,,"5045 W Tropicana Ave","Las Vegas",NV,89103,36.1003,-115.21,3,135,1
1CqoZukTwTX3uBANqqmNPg,"Royal Refrigeration Air Conditioning & Heating",,"5150 Arville St","Las Vegas",NV,89118,36.0961,-115.198,4,12,1
1CR2ddUcjYYwRd5JLtiRrw,"Hard Rock Cafe","The Strip","3771 Las Vegas Boulevard South","Las Vegas",NV,89109,36.1042,-115.172,3.5,519,1
1cS-Bf9O9l6va6Tt2biAGA,"Showready Landscape",Westside,,"Las Vegas",NV,89146,36.1356,-115.23,4,39,1
1CTapYK3FHvpiJaQhOaaIw,"L & L Hawaiian Barbecue",Southeast,"2060 E Serene Ave, Ste 100","Las Vegas",NV,89123,36.0209,-115.125,3.5,92,1
1CWMNSTRMejdSyXBG2chNg,"Fireside Restaurant & Tavern",Anthem,"1785 E Cactus Ave","Las Vegas",NV,89183,35.9995,-115.128,3.5,127,1
1d-yIypEtk1wc2PTY8xAQg,"Bodyheat Tanning",Centennial,"8400 W Farm Rd, Ste 1","Las Vegas",NV,89131,36.2995,-115.279,2.5,14,1
1d4OiPU75_KvXkgiBD35-g,Starbucks,"The Strip","3400 Las Vegas Blvd S","Las Vegas",NV,89109,36.1206,-115.177,2.5,41,1
1d8W14H2HxVk4Ch2OnG_og,T-Mobile,"South Summerlin","11010 Lavender Hills Dr, Ste 140","Las Vegas",NV,89135,36.1457,-115.334,3.5,13,1
1DaOuGsv6OtfRIdaHrsn9g,"The Mail Depot",,"2961 Industrial Rd","Las Vegas",NV,89109,36.1373,-115.169,5,6,1
1DdUHeSL-J03RMHWSbTiHg,"NAPA Auto Parts - Genuine Parts Company",,"4675 C South Polaris Ave","Las Vegas",NV,89103,36.1048,-115.186,2.5,3,1
1De44CbKmWw0hWI8FP6ZXg,"Evolution Auto Body",,"3859 S Valley View Blvd, Ste 27","Las Vegas",NV,89103,36.1211,-115.191,5,5,1
1Df5WnLX3DqN6ymlhqznaQ,"Roy's Restaurant",Eastside,"620 E Flamingo Rd","Las Vegas",NV,89119,36.1152,-115.15,4.5,457,0
1dFh7yxHwFzjscCQgDYv1g,"Salad Creations",,"6485 N Decatur Blvd, Ste 130","Las Vegas",NV,89131,36.2774,-115.207,3.5,5,0
1DHPkjDwHBguDZo_HR_ymw,"Chengdu Laozao Hot Pot",Chinatown,"5740 Spring Mountain Rd","Las Vegas",NV,89146,36.1261,-115.22,3,10,1
1DHxqJ_1T4YmBUn5jyO-BA,"Fear The Walking Dead Survival",Downtown,"425 Fremont St, Ste 150","Las Vegas",NV,89101,36.1691,-115.141,3,10,1
1diuAK7FMn93WxlK-ndJhA,Bowlology,University,"4680 Maryland Pkwy, Ste 102","Las Vegas",NV,89119,36.1051,-115.137,3.5,47,1
1DJNBnnrvdrHcuDgbGlmLQ,Walmart,Sunrise,"201 N Nellis Blvd","Las Vegas",NV,89110,36.1648,-115.063,1.5,40,1
1dkAvL_lS10uB56X18uiog,"Jiffy Smog",Northwest,"3061 St Rose Pkwy","Las Vegas",NV,89130,36.2601,-115.246,2.5,22,1
1dl7wV-zwqliz0xOrzLBUQ,"Universal Solar Direct of Las Vegas",,"4775 W Teco Ave, Ste 115","Las Vegas",NV,89118,36.0732,-115.207,4.5,11,1
1DmKzgvvcthVwcBUj_nlJw,"Relaxing Solution Day Spa",Northwest,"7045 W Ann Rd, Ste 130","Las Vegas",NV,89130,36.263,-115.248,3,12,0
1DP5vHxJzCDbgawv0WC3yA,"Rose. Rabbit. Lie","The Strip","3708 Las Vegas Blvd S","Las Vegas",NV,89109,36.1098,-115.177,4,739,1
1DQW_PCzWH2mMz1m1LZLJw,"CBS Television City Store",Southeast,"Mgm Grand","Las Vegas",NV,89123,36.0198,-115.15,3.5,3,1
1dstc7tiu64MKGk0-p-KQA,"Bed Bath & Beyond",Summerlin,"10950 W Charleston Blvd","Las Vegas",NV,89135,36.161,-115.335,3.5,39,1
1dSyWh9XdBU58Cb5BRtHPg,"Rosemary A Nowins, MD",University,"1621 E Flamingo Rd, Ste 17B","Las Vegas",NV,89119,36.1141,-115.13,5,3,1
1Dt2BLwHyRxjnnLnNBfibw,"Las Vegas Metropolitan Police Department",Southeast,"4860 Las Vegas Blvd S","Las Vegas",NV,89119,36.0845,-115.174,2.5,7,1
1DuRQzhBWNbIQOZjOvw9KQ,"Lashes By Rose","Spring Valley","Scandals Salon & Spa, 4235 S Fort Apache Rd, Ste 100","Las Vegas",NV,89147,36.116,-115.277,5,3,0
1e-WOHw3UsiFQF1OP8GzVA,LasVegasStudios,Westside,"3065 S Torrey Pines Dr","Las Vegas",NV,89146,36.1338,-115.235,5,3,1
1e2ZRUm9lpX3vrmraRx-yQ,"Tacos Colima",,,"Las Vegas",NV,89032,36.3799,-114.888,4.5,3,1
1e53DeAylBxkeFlhFJ4G7g,"ALEX AND ANI Miracle Mile","The Strip","3663 Las Vegas Blvd S","Las Vegas",NV,89109,36.1098,-115.17,4.5,15,1
1e8WNj6asZtE2X4HIAEFOA,"HVAC Connection",Northwest,,"Las Vegas",NV,89120,36.233,-115.247,5,30,1
1E9Ewt8cQ1SmaSMo7Cm0Yg,"Seamingly Straight",Summerlin,"161 Kennet Ct","Las Vegas",NV,89144,36.1732,-115.331,5,12,1
1EeR3wxjoNBTd4tnC-ELUw,"Gemini Arcade Palace",Eastside,"4180 S Sandhill Rd, Ste B-3 & B-4","Las Vegas",NV,89121,36.1137,-115.092,4.5,30,0
1Efl5K2DkHSEo-vYhgMM-A,"Funny's II",Northwest,"3550 N Rancho Dr","Las Vegas",NV,89130,36.224,-115.218,2.5,6,1
1EGqfV6kg2dXZ3MCZS0Kog,"Mojave Air Conditioning",,,"Las Vegas",NV,89030,36.2145,-115.122,4.5,85,1
1EIou6y4IZPDMbLBWJPpNA,"Seva Beauty",Centennial,"8060 W Tropical Pkwy","Las Vegas",NV,89149,36.2723,-115.269,4,5,1
1EnACUiEn9RkK0YU5rvMfA,Volaris,Southeast,"5757 Wayne Newton Blvd","Las Vegas",NV,89119,36.0859,-115.131,1,4,1
1End3eamvpqP331RGcheBA,VIPnVEGAS,,"4315 Dean Martin Dr, Ste 230","Las Vegas",NV,89103,36.111,-115.182,4.5,23,1
1eOVLZKtcd19YIKIHqvbJQ,"Alterra Home Loans",Westside,"1300 S Jones Blvd","Las Vegas",NV,89146,36.1565,-115.224,3.5,3,1
1EqiwKUWHER4ki_CiC3vvw,"The Sin City Shooter",Southeast,,"Las Vegas",NV,89119,36.0765,-115.153,5,6,1
1EuqKW-JC-Fm3RSWRqKdrg,"Life Springs Christian Church",Southeast,"2075 E Warm Springs Rd","Las Vegas",NV,89119,36.0564,-115.124,5,5,1
1eWShhnZqavKcKcA8noVOg,"Elite Carpet Care",Southeast,"8255 S Las Vegas Blvd, Ste 313","Las Vegas",NV,89123,36.0398,-115.176,4,4,1
1eyfFwXY0NCS7SMXmgl_Dw,"Bertolini's Authentic Trattoria",Westside,"9500 W Sahara Ave","Las Vegas",NV,89117,36.145,-115.302,5,5,0
1EyLD1m0xBP5Jxk9QiFavQ,"Dream Cars Las Vegas",,"3955 W Mesa Vista Ave, Ste 6","Las Vegas",NV,89118,36.0913,-115.192,4.5,14,1
1F7SjxEmqhFmDfQgpTI8sA,"Paradise Nails & Spa","Spring Valley","9340 W Flamingo Rd","Las Vegas",NV,89147,36.116,-115.294,2.5,17,1
1f9jrB7LDPZGS2AXW0o67A,"Club Azul",Downtown,"115 7th St","Las Vegas",NV,89101,36.169,-115.138,2.5,3,1
1FAvxOUOGGyZoYNlAXACag,"Dal Toro Ristorante","The Strip","3325 S Las Vegas Blvd","Las Vegas",NV,89109,36.1243,-115.17,2.5,329,0
1Fa_brd85F_-gXYP45GpsA,"Hotel California Restaurant and Cantina",Westside,"1050 S Rampart Blvd","Las Vegas",NV,89145,36.1608,-115.291,2.5,27,0
1Fg-OXtRnmBn6OchuprR1A,"Air-Care Air Duct Cleaning",Southeast,"3868 E Post Rd","Las Vegas",NV,89120,36.0758,-115.09,3.5,3,1
1fG7Xg4dLzcKIApzJiXtXw,"Tae Heung Gak",Chinatown,"6870 Spring Mountain Rd, Ste 10","Las Vegas",NV,89146,36.1268,-115.242,4,8,1
1fIHVl8jMn2JxskGt1CcJw,"Photography by Ashley Marie","Spring Valley",,"Las Vegas",NV,89148,36.0612,-115.29,5,3,1
1fK0bh0dI_Pz6-I8jorHQw,"Mystery Adventures",Downtown,"1100 E Sahara Ave, Ste 140","Las Vegas",NV,89104,36.1446,-115.14,4.5,43,0
1fk1ZFBX0X2w_bN_sUws_w,"Courtesy Mazda",Centennial,"6401 Centennial Ctr","Las Vegas",NV,89149,36.2745,-115.27,1.5,7,0
1FkUTet5GQ5mVwNLw_Ds4g,"Imbibe Tours",Eastside,"Southern Nevada Wine Country","Las Vegas",NV,89121,36.1147,-115.119,5,19,0
1flKw3TnAJKvyZ_uAP1KKA,"Zombie Apocalypse Store",Chinatown,"3420 Spring Mountain Rd","Las Vegas",NV,89102,36.1267,-115.186,4,179,0
1FVykIuYpyWgN86AAbpVoA,"Bead Haven",,"7664 W Lake Mead Blvd, Ste 111","Las Vegas",NV,89128,36.1805,-115.258,3,15,0
1Fyg9JNUBzDoSc7rKWPFcA,"Phenix Salon Suites","Spring Valley","4001 S Buffalo Dr","Las Vegas",NV,89147,36.1164,-115.261,2.5,6,1
1G0C1xuMONSIQS76LMjGyw,Cheetah's,,"2112 Western Ave","Las Vegas",NV,89102,36.1478,-115.166,2.5,70,1
1g29d62cEojB-7mX7p8AzQ,"Kanji Steak and Sushi","Spring Valley","6125 S Fort Apache Rd, Ste 200","Las Vegas",NV,89148,36.0765,-115.299,4.5,82,0
1g47zyA_utx8mpgmtLc6tg,"Teriyaki Madness","The Lakes","9151 W Sahara, Ste 104","Las Vegas",NV,89117,36.144,-115.297,3,21,1
1GA01-VWTAkV72huVT409g,"Superior Center Auto Glass",Westside,"2695 S Decatur Blvd","Las Vegas",NV,89102,36.1413,-115.209,4,75,1
1GcfpBx1WWcHn3j6QtyrxA,"C Bar","The Strip","2000 Las Vegas Blvd S","Las Vegas",NV,89104,36.1477,-115.156,3,19,1
1GfQKGs-5w3SBkXb7C-I1A,"UnlockU Locksmith",,"4918 River Glen Dr, Ste 109","Las Vegas",NV,89103,36.1109,-115.209,3.5,3,0
1gHrOMPMmqXxGMMkPOyE0Q,"Rising Sun Japanese Restaurant & Sushi Bar",Westside,"9410 W Sahara Ave","Las Vegas",NV,89117,36.1466,-115.301,3,13,0
